ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1016	11:27:08.607	1.39747E+15																4		Fixation	166			61	802	417	826	386	814	401			225,40	177,35	232,08	185,87	228,74	181,61	205,53	301,65	541,87	272,07	299,47	540,05					626,58	626,58	3,61	3,74	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1033	11:27:08.624	1.39747E+15																4		Fixation	166			62	790	414	819	406	804	410			221,96	178,02	229,98	180,42	225,97	179,22	205,37	301,57	541,90	271,91	299,38	539,85					626,57	626,57	3,59	3,79	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1049	11:27:08.640	1.39747E+15																4		Fixation	166			63	797	430	812	392	804	411			224,05	173,52	228,07	184,37	226,06	178,94	205,22	301,47	541,95	271,77	299,20	539,58					626,56	626,56	3,62	3,75	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1066	11:27:08.657	1.39747E+15																4		Fixation	166			64	795	348	853	379	824	363			223,31	196,68	239,78	187,93	231,55	192,31	205,11	301,34	541,95	271,60	299,36	539,97					626,50	626,50	3,39	3,80	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1083	11:27:08.674	1.39747E+15																4		Fixation	166			65	807	341	823	365	815	353			226,66	198,45	231,13	191,76	228,89	195,10	205,09	301,40	542,13	271,52	299,79	540,07					626,69	626,69	3,39	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1099	11:27:08.690	1.39747E+15																4		Fixation	166			66																			-37,02										4	4			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1116	11:27:08.707	1.39747E+15																		Unclassified	150			67																			-37,02										4	4			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1133	11:27:08.724	1.39747E+15																		Unclassified	150			68																			-37,02										4	4			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1149	11:27:08.740	1.39747E+15																		Unclassified	150			69																			-37,02										4	4			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1166	11:27:08.757	1.39747E+15																		Unclassified	150			70																			-37,02										4	4			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1183	11:27:08.774	1.39747E+15																		Unclassified	150			71																			-37,02										4	4			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1199	11:27:08.790	1.39747E+15																		Unclassified	150			72																			-37,02										4	4			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1216	11:27:08.807	1.39747E+15																		Unclassified	150			73																			-37,02										4	4			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1233	11:27:08.823	1.39747E+15																		Unclassified	150			74																			-37,02										4	4			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1249	11:27:08.840	1.39747E+15																		Unclassified	150			75	934	670	1012	643	973	656			262,52	106,27	284,21	113,88	273,36	110,08	206,27	300,08	540,43	272,67	298,57	540,77					624,48	624,48	3,75	3,91	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1266	11:27:08.857	1.39747E+15																5		Fixation	316			76	951	616	1032	569	991	592			267,12	121,49	290,07	134,62	278,60	128,05	206,29	299,99	540,10	272,73	297,47	538,40					624,16	624,16	3,61	3,76	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1283	11:27:08.873	1.39747E+15																5		Fixation	316			77	957	652	1033	540	995	596			268,77	111,33	290,16	142,71	279,47	127,02	206,29	299,88	539,82	272,74	297,65	538,03					623,87	623,87	3,60	3,72	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1299	11:27:08.890	1.39747E+15																5		Fixation	316			78			1033	540	1033	540					290,16	142,71						272,72	297,25	537,97						0,00		3,72	4	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050														1316	11:27:08.907	1.39747E+15																5		Fixation	316			79	951	656	1020	610	985	633			267,13	110,30	286,47	123,31	276,80	116,80	206,20	299,64	539,35	272,67	297,12	537,75					623,34	623,34	3,74	3,91	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1332	11:27:08.923										1	ImageStart	20140414_111456.jpg					5		Fixation	316	1774	1328																																		
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1332	11:27:08.923	1.39747E+15																5		Fixation	316	1774	1328	80	940	659	1012	618	976	638	1768	1337	264,13	109,39	284,33	121,00	274,23	115,20	206,11	299,53	539,14	272,59	297,04	537,58					623,11	623,11	3,76	3,90	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1349	11:27:08.940	1.39747E+15																5		Fixation	316	1774	1328	81	927	674	1014	621	970	647	1762	1346	260,39	105,27	284,90	120,07	272,65	112,67	206,04	299,26	538,64	272,51	296,88	537,25					622,55	622,55	3,76	3,93	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1366	11:27:08.957	1.39747E+15																5		Fixation	316	1774	1328	82	924	683	1021	617	972	650	1764	1349	259,59	102,82	286,78	121,28	273,19	112,05	205,93	299,17	538,44	272,42	296,85	537,09					622,34	622,34	3,79	3,91	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1383	11:27:08.973	1.39747E+15																5		Fixation	316	1774	1328	83	960	662	1019	579	989	620	1781	1319	269,78	108,69	286,40	131,84	278,09	120,27	205,86	304,63	546,27	272,05	299,15	540,69					631,87	631,87	3,85	3,88	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1399	11:27:08.990	1.39747E+15																5		Fixation	316	1774	1328	84	955	631	1011	638	983	634	1775	1333	268,20	117,40	284,15	115,35	276,18	116,37	205,24	304,32	546,44	271,95	293,88	532,22					631,87	631,87	3,80	3,85	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1416	11:27:09.007	1.39747E+15																5		Fixation	316	1774	1328	85	948	646	1025	603	986	624	1778	1323	266,41	113,12	288,01	125,07	277,21	119,09	205,12	304,35	546,43	271,86	293,87	532,23					631,89	631,89	3,79	3,85	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1432	11:27:09.023	1.39747E+15																5		Fixation	316	1774	1328	86	939	644	1014	637	976	640	1768	1339	263,89	113,81	284,98	115,66	274,44	114,74	205,00	304,35	546,42	271,79	293,95	532,18					631,89	631,89	3,85	3,86	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1449	11:27:09.040	1.39747E+15																5		Fixation	316	1774	1328	87	945	655	1017	590	981	622	1773	1321	265,38	110,57	285,74	128,67	275,56	119,62	204,89	304,40	546,40	271,70	293,94	532,19					631,91	631,91	3,83	3,87	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1466	11:27:09.057	1.39747E+15																5		Fixation	316	1774	1328	88	948	645	1007	638	977	641	1769	1340	266,30	113,46	282,83	115,28	274,57	114,37	204,79	304,42	546,38	271,63	294,04	532,13					631,90	631,90	3,83	3,86	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1482	11:27:09.073	1.39747E+15																5		Fixation	316	1774	1328	89	950	636	1030	576	990	606	1782	1305	266,86	115,86	289,49	132,84	278,18	124,35	204,49	306,75	549,92	272,64	304,76	548,96					636,15	636,15	3,87	4,02	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1499	11:27:09.090	1.39747E+15																5		Fixation	316	1774	1328	90	952	649	1039	595	995	622	1787	1321	267,57	112,33	291,91	127,34	279,74	119,84	204,40	306,79	549,89	272,57	304,84	548,92					636,15	636,15	3,91	4,01	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1516	11:27:09.107	1.39747E+15																5		Fixation	316	1774	1328	91	926	638	1004	559	965	598	1757	1297	260,25	115,40	281,94	137,44	271,10	126,42	203,48	306,54	550,04	271,64	304,52	549,10					636,19	636,19	3,81	3,96	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1532	11:27:09.123	1.39747E+15																5		Fixation	316	1774	1328	92	964	636	1045	611	1004	623	1796	1322	270,75	116,03	293,67	122,89	282,21	119,46	205,15	307,20	549,65	273,40	305,23	548,70					636,14	636,14	3,86	4,00	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1549	11:27:09.140	1.39747E+15																5		Fixation	316	1774	1328	93	905	676	981	606	943	641	1735	1340	254,25	104,64	275,51	124,41	264,88	114,52	204,83	298,10	536,09	271,35	295,76	534,62					619,84	619,84	3,77	3,89	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1566	11:27:09.157	1.39747E+15																5		Fixation	316	1774	1328	94	734	707	812	634	773	670	1565	1369	206,12	95,97	228,27	116,56	217,20	106,26	204,35	297,93	535,91	270,76	295,52	534,30					619,62	619,62	3,79	3,96	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1582	11:27:09.173	1.39747E+15																6		Fixation	316	1460	1372	95	615	709	693	659	654	684	1446	1383	172,78	95,34	194,83	109,42	183,81	102,38	204,02	297,81	535,78	270,32	295,27	533,91					619,47	619,47	3,78	3,95	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1599	11:27:09.190	1.39747E+15																6		Fixation	316	1460	1372	96	625	705	717	652	671	678	1463	1377	175,56	96,69	201,42	111,43	188,49	104,06	203,95	297,88	535,91	270,30	295,47	534,25					619,62	619,62	3,79	3,96	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1616	11:27:09.207	1.39747E+15																6		Fixation	316	1460	1372	97	637	702	708	659	672	680	1464	1379	178,96	97,33	198,91	109,58	188,93	103,46	203,85	297,77	535,74	270,23	295,40	534,09					619,42	619,42	3,78	3,94	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1632	11:27:09.223	1.39747E+15																6		Fixation	316	1460	1372	98	632	711	707	647	669	679	1461	1378	177,51	95,06	198,68	112,73	188,10	103,90	203,76	297,62	535,56	270,14	295,22	533,84					619,19	619,19	3,76	3,89	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1649	11:27:09.240	1.39747E+15																6		Fixation	316	1460	1372	99	629	698	701	646	665	672	1457	1371	176,81	98,55	196,99	113,24	186,90	105,90	203,64	297,65	535,73	270,04	295,16	533,81					619,36	619,36	3,75	3,85	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1666	11:27:09.257	1.39747E+15																6		Fixation	316	1460	1372	100	639	695	700	652	669	673	1461	1372	179,43	99,53	196,79	111,52	188,11	105,52	203,52	297,50	535,64	269,94	295,16	533,85					619,20	619,20	3,69	3,82	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1682	11:27:09.273	1.39747E+15																6		Fixation	316	1460	1372	101	637	693	704	651	670	672	1462	1371	179,06	99,83	197,91	111,64	188,49	105,74	203,41	297,33	535,51	269,82	294,97	533,58					619,01	619,01	3,67	3,79	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1699	11:27:09.290	1.39747E+15																6		Fixation	316	1460	1372	102	636	708	700	645	668	676	1460	1375	178,56	95,75	196,55	113,47	187,55	104,61	203,30	297,31	535,59	269,72	295,11	533,82					619,07	619,07	3,65	3,74	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1716	11:27:09.306	1.39747E+15																6		Fixation	316	1460	1372	103	634	691	697	645	665	668	1457	1367	178,14	100,41	195,91	113,39	187,03	106,90	203,21	297,20	535,57	269,63	294,90	533,57					619,01	619,01	3,58	3,69	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1732	11:27:09.323	1.39747E+15																6		Fixation	316	1460	1372	104	637	699	698	641	667	670	1459	1369	179,06	98,29	196,08	114,53	187,57	106,41	203,14	297,17	535,64	269,56	295,00	533,81					619,05	619,05	3,57	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1749	11:27:09.340	1.39747E+15																6		Fixation	316	1460	1372	105	635	706	697	646	666	676	1458	1375	178,44	96,28	195,89	113,05	187,17	104,67	203,10	297,01	535,49	269,51	294,91	533,74					618,84	618,84	3,54	3,62	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1766	11:27:09.356	1.39747E+15																6		Fixation	316	1460	1372	106	639	693	689	641	664	667	1456	1366	179,42	100,00	193,67	114,48	186,54	107,24	203,06	297,03	535,63	269,49	294,85	533,69					618,97	618,97	3,50	3,56	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1782	11:27:09.373	1.39747E+15																6		Fixation	316	1460	1372	107	640	702	688	653	664	677	1456	1376	179,86	97,51	193,23	111,21	186,55	104,36	203,04	297,05	535,73	269,47	294,81	533,67					619,07	619,07	3,48	3,54	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1799	11:27:09.390	1.39747E+15																6		Fixation	316	1460	1372	108	643	702	687	638	665	670	1457	1369	180,63	97,36	193,05	115,34	186,84	106,35	203,03	297,02	535,78	269,46	294,75	533,66					619,09	619,09	3,45	3,49	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1816	11:27:09.406	1.39747E+15																6		Fixation	316	1460	1372	109	639	698	688	647	663	672	1455	1371	179,54	98,67	193,17	112,83	186,35	105,75	203,04	296,98	535,82	269,47	294,73	533,71					619,10	619,10	3,41	3,47	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1832	11:27:09.423	1.39747E+15																6		Fixation	316	1460	1372	110	646	699	694	645	670	672	1462	1371	181,55	98,14	194,86	113,42	188,21	105,78	203,06	296,93	535,83	269,48	294,71	533,72					619,08	619,08	3,40	3,47	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1849	11:27:09.440	1.39747E+15																6		Fixation	316	1460	1372	111	645	705	694	641	669	673	1461	1372	181,19	96,53	195,04	114,65	188,12	105,59	203,09	296,97	535,93	269,49	294,71	533,76					619,19	619,19	3,40	3,44	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1866	11:27:09.456	1.39747E+15																6		Fixation	316	1460	1372	112	641	701	695	648	668	674	1460	1373	180,18	97,65	195,40	112,63	187,79	105,14	203,11	297,04	536,07	269,53	294,87	534,02					619,34	619,34	3,35	3,42	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1882	11:27:09.473	1.39747E+15																6		Fixation	316	1460	1372	113	585	702	631	663	608	682	1400	1381	164,28	97,33	177,17	108,39	170,73	102,86	203,02	297,03	536,11	269,42	294,96	534,16					619,37	619,37	3,35	3,43	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1899	11:27:09.490	1.39747E+15																7		Fixation	333	1406	1382	114	588	695	643	664	615	679	1407	1378	165,25	99,48	180,52	108,04	172,88	103,76	203,08	297,03	536,15	269,44	294,90	534,07					619,40	619,40	3,31	3,42	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1915	11:27:09.506	1.39747E+15																7		Fixation	333	1406	1382	115	589	699	635	657	612	678	1404	1377	165,44	98,28	178,49	110,07	171,96	104,18	203,11	297,17	536,41	269,47	294,76	533,87					619,70	619,70	3,31	3,35	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1932	11:27:09.523	1.39747E+15																7		Fixation	333	1406	1382	116	600	691	638	662	619	676	1411	1375	168,50	100,58	179,25	108,59	173,88	104,58	203,17	297,11	536,37	269,54	294,86	534,06					619,63	619,63	3,31	3,36	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1949	11:27:09.540	1.39747E+15																7		Fixation	333	1406	1382	117	593	693	636	669	614	681	1406	1380	166,57	99,87	178,71	106,64	172,64	103,25	203,25	297,07	536,35	269,61	294,85	534,05					619,59	619,59	3,32	3,36	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1965	11:27:09.556	1.39747E+15																7		Fixation	333	1406	1382	118	591	696	634	667	612	681	1404	1380	165,99	99,01	178,14	107,13	172,07	103,07	203,32	297,09	536,42	269,69	294,80	534,03					619,65	619,65	3,28	3,36	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1982	11:27:09.573	1.39747E+15																7		Fixation	333	1406	1382	119	594	708	639	657	616	682	1408	1381	166,80	95,66	179,54	110,11	173,17	102,89	203,42	297,05	536,38	269,79	294,80	534,11					619,59	619,59	3,31	3,35	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									1999	11:27:09.590	1.39747E+15																7		Fixation	333	1406	1382	120	595	703	633	660	614	681	1406	1380	167,30	97,18	177,77	109,09	172,53	103,13	203,51	297,10	536,47	269,89	294,80	534,17					619,69	619,69	3,29	3,35	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2015	11:27:09.606	1.39747E+15																7		Fixation	333	1406	1382	121	590	701	639	664	614	682	1406	1381	165,71	97,63	179,49	108,12	172,60	102,87	203,62	297,10	536,52	269,99	294,73	534,10					619,73	619,73	3,26	3,34	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2032	11:27:09.623	1.39747E+15																7		Fixation	333	1406	1382	122	584	691	639	670	611	680	1403	1379	164,06	100,66	179,61	106,34	171,83	103,50	203,74	297,04	536,46	270,11	294,81	534,27					619,64	619,64	3,25	3,36	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2049	11:27:09.639	1.39747E+15																7		Fixation	333	1406	1382	123	592	706	634	660	613	683	1405	1382	166,24	96,41	178,24	109,12	172,24	102,77	203,83	297,10	536,58	270,21	294,74	534,21					619,76	619,76	3,27	3,34	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2065	11:27:09.656	1.39747E+15																7		Fixation	333	1406	1382	124	595	700	639	664	617	682	1409	1381	167,20	97,92	179,49	108,04	173,34	102,98	203,94	297,10	536,58	270,32	294,68	534,18					619,76	619,76	3,26	3,35	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2082	11:27:09.673	1.39747E+15																7		Fixation	333	1406	1382	125	594	702	640	659	617	680	1409	1379	166,80	97,50	179,69	109,57	173,25	103,53	204,04	297,08	536,60	270,42	294,69	534,29					619,76	619,76	3,26	3,33	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2099	11:27:09.689	1.39747E+15																7		Fixation	333	1406	1382	126	593	696	633	654	613	675	1405	1374	166,65	99,07	177,72	110,89	172,18	104,98	204,13	297,10	536,62	270,52	294,62	534,23					619,78	619,78	3,26	3,33	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2115	11:27:09.706	1.39747E+15																7		Fixation	333	1406	1382	127	595	704	634	665	614	684	1406	1383	167,12	96,77	178,06	107,79	172,59	102,28	204,24	297,03	536,51	270,63	294,64	534,30					619,65	619,65	3,25	3,34	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2132	11:27:09.723	1.39747E+15																7		Fixation	333	1406	1382	128	604	715	633	664	618	689	1410	1388	169,69	93,69	177,94	108,11	173,81	100,90	204,31	297,16	536,64	270,72	294,62	534,29					619,82	619,82	3,28	3,34	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2149	11:27:09.739	1.39747E+15																7		Fixation	333	1406	1382	129	591	710	637	671	614	690	1406	1389	165,96	95,27	178,91	106,25	172,43	100,76	204,41	297,13	536,52	270,81	294,61	534,26					619,70	619,70	3,27	3,37	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2165	11:27:09.756	1.39747E+15																7		Fixation	333	1406	1382	130	594	706	637	663	615	684	1407	1383	166,86	96,26	178,89	108,40	172,87	102,33	204,47	297,22	536,60	270,89	294,62	534,29					619,81	619,81	3,28	3,38	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2182	11:27:09.773	1.39747E+15																7		Fixation	333	1406	1382	131	592	703	639	668	615	685	1407	1384	166,36	97,11	179,53	106,97	172,95	102,04	204,53	297,21	536,58	270,95	294,65	534,33					619,79	619,79	3,28	3,39	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2199	11:27:09.789	1.39747E+15																7		Fixation	333	1406	1382	132	595	711	634	662	614	686	1406	1385	167,24	94,80	178,01	108,78	172,63	101,79	204,56	297,26	536,58	270,98	294,57	534,22					619,82	619,82	3,30	3,39	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									2215	11:27:09.806	1.39747E+15																7		Fixation	333	1406	1382	133	627	787	668	772	647	779	1439	1478	176,22	73,64	187,77	77,71	182,00	75,67	204,73	296,81	536,12	271,05	294,56	534,43					619,18	619,18	3,28	3,44	0	0			
